geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tab2	2503.391614	0.120838714	0.108323299	1.115537607	0.264620112	0.891492119
Ust	2950.971252	0.210073733	0.10566626	1.988087148	0.046802053	0.630759398
Sash1	1690.663813	0.15343814	0.101224636	1.515818145	0.129565343	0.797432562
Samd5	86.09605968	-0.66777738	0.499443187	-1.337043725	0.181208365	0.841664385
Gm6150	0.165348667	0.258708997	4.279576766	0.060452005	0.95179564	NA
Stxbp5	2456.828575	-0.059343207	0.117203644	-0.506325614	0.612628084	0.973715409
Adgb	121.1203711	0.29404065	0.293417666	1.002123199	0.316284095	0.909388345
Rab32	86.34700814	-0.659196522	0.477742786	-1.379814706	0.167643703	0.828214447
Gm5177	0.329823954	-0.703064028	4.279576766	-0.164283542	0.869507938	NA
Grm1	6.786256225	-0.448217906	1.659162389	-0.270147099	0.787047089	0.995542231
4930567K20Rik	0	NA	NA	NA	NA	NA
Shprh	628.247669	-0.066476122	0.174971157	-0.379926172	0.704000219	0.992880215
Fbxo30	870.9435203	0.110467086	0.103136269	1.071078947	0.284133933	0.898853947
Epm2a	367.8123062	-0.167383692	0.260783725	-0.641848689	0.520971433	0.961223421
Utrn	12286.63313	0.011256885	0.072908533	0.154397355	0.877296439	0.995542231
B230208H11Rik	15.15614532	-1.676106428	1.18015098	-1.420247456	0.155535652	0.818745131
Stx11	187.2158224	-0.2955296	0.233852367	-1.263744313	0.206321814	0.864714917
Sf3b5	1573.428806	-0.054144421	0.14653366	-0.369501592	0.711753887	0.99364442
Plagl1	2305.873179	-0.133946398	0.103763545	-1.290881081	0.196744917	0.853082547
Zc2hc1b	0.258206813	0.258719774	4.279576766	0.060454523	0.951793635	NA
Ltv1	725.0620925	0.022382321	0.142420389	0.157156719	0.875121337	0.995542231
Phactr2	4103.940979	-0.123984625	0.096413487	-1.285967638	0.198454356	0.855788125
Fuca2	2705.49514	0.126465252	0.098743435	1.280745921	0.200282925	0.858089836
Pex3	704.4450968	0.083080663	0.129626355	0.640924158	0.521571959	0.961223421
Adat2	145.4374752	0.024266961	0.374379868	0.064819088	0.948318044	0.995542231
Aig1	1267.755951	0.230951104	0.115081569	2.006847012	0.044765955	0.630759398
Hivep2	2361.773122	-0.194001717	0.105071608	-1.846376213	0.064837599	0.686431672
Gpr126	988.9570422	0.111790472	0.121004786	0.92385165	0.355563559	0.922780627
Vta1	1475.297815	-0.014719444	0.111902907	-0.131537634	0.895350018	0.995542231
1700016L04Rik	0.921717047	-2.959893461	4.222254182	-0.701022092	0.483289228	0.95549633
Gje1	0	NA	NA	NA	NA	NA
Nmbr	5.11121374	-1.066045864	2.101652071	-0.50724184	0.611985141	0.973416314
Gm20125	0.289488053	0.258716965	4.279576766	0.060453867	0.951794157	NA
Cited2	488.4048334	0.106439443	0.16510078	0.644693762	0.519125659	0.961223421
Txlnb	40.3060187	-0.653208766	0.777298059	-0.840358159	0.400707601	0.933328387
Heca	868.8712158	0.241602443	0.178595773	1.352789256	0.176122966	0.836828123
Abracl	326.0000122	-0.11280866	0.280817357	-0.401715411	0.687893482	0.98878298
Reps1	1155.644042	0.067432306	0.109605781	0.615225816	0.538405601	0.961223421
Ect2l	10.96149926	-0.714591582	1.242471845	-0.575137042	0.565198618	0.967548347
Ccdc28a	2220.482216	-0.02368376	0.124587483	-0.190097427	0.849232786	0.995542231
Nhsl1	523.5645985	0.048668985	0.190604205	0.255340564	0.798460072	0.995542231
Hebp2	2095.355018	-0.055450934	0.093725623	-0.591630472	0.554098064	0.965630754
D10Bwg1379e	1786.798334	-0.73940835	0.280259669	-2.63829738	0.008332348	0.369476
Gm4922	10.08133533	-1.274753288	1.273624641	-1.000886169	0.316881844	0.909388345
4930444F02Rik	4.995544422	0.661222821	3.505371185	0.188631328	0.850381778	0.995542231
Perp	425.5216616	0.183008653	0.18079211	1.012260175	0.311413671	0.908065967
Tnfaip3	162.5045222	0.026126126	0.299280123	0.087296561	0.930435788	0.995542231
Gm20139	87.72344127	0.260666447	0.368638044	0.707106743	0.479500146	0.955402447
Olig3	8.664529188	-0.04061948	1.282503781	-0.031672016	0.974733612	0.996510468
Ifngr1	1083.191034	0.020055305	0.112514816	0.178245903	0.858529861	0.995542231
Il22ra2	6.03670758	2.627012195	1.851886598	1.418559969	0.156027344	0.818876729
Il20ra	0.375168341	0.258730572	4.279576766	0.060457047	0.951791625	NA
Slc35d3	98.34206134	-0.004941767	0.35755812	-0.013820879	0.988972885	0.998044563
Pex7	1054.890768	0.104279896	0.115457978	0.903184845	0.3664278	0.926007431
Map3k5	1493.260744	0.032040714	0.135483347	0.236491901	0.813050991	0.995542231
Map7	2744.303414	-0.030615039	0.112154636	-0.272971672	0.784874991	0.995542231
4930405J17Rik	4.271086216	-1.074144449	2.563912312	-0.41894742	0.67525456	0.987362462
Gm6251	2.946711628	0.148422733	1.319431675	0.112489897	0.91043498	0.995542231
Mir6413	0	NA	NA	NA	NA	NA
Bclaf1	2598.132975	-0.067582093	0.089867636	-0.752018153	0.452040142	0.94784811
Mtfr2	17.71017294	0.085051925	1.120662684	0.075894314	0.939503181	0.995542231
Pde7b	382.2027122	0.448459917	0.254363531	1.763066884	0.07788921	0.710714365
Ahi1	1557.543341	0.037269189	0.107130669	0.347885344	0.727926293	0.995320474
Myb	24.64898723	-1.280611174	0.698842603	-1.832474391	0.066880774	0.690258981
Hbs1l	2542.099709	-0.007266654	0.077531912	-0.093724687	0.92532786	0.995542231
4930455C13Rik	3.694364004	-0.578298244	1.998569277	-0.289356116	0.772308873	0.995542231
Aldh8a1	1.511755544	-3.388106574	4.122749672	-0.821807493	0.411186468	0.936444021
1700020N01Rik	0.267458626	0.258715737	4.279576766	0.06045358	0.951794386	NA
Gm5420	0	NA	NA	NA	NA	NA
Sgk1	1080.003376	-0.037868737	0.146681668	-0.258169527	0.796276075	0.995542231
4930444G20Rik	0	NA	NA	NA	NA	NA
E030030I06Rik	4.419049639	5.510420368	2.149324166	2.563792124	0.010353553	0.408761011
Raet1a	0.884453749	-3.130138092	4.219535143	-0.7418206	0.458196038	0.949154214
Raet1e	0.504531307	0.258734728	4.279576766	0.060458018	0.951790852	NA
Raet1b	0	NA	NA	NA	NA	NA
Raet1c	0	NA	NA	NA	NA	NA
H60b	11.56251885	0.667956721	1.273994951	0.524300917	0.600069259	0.971186363
C920009B18Rik	1.424679609	0.605924832	2.859731194	0.211881744	0.832199294	0.995542231
Raet1d	0	NA	NA	NA	NA	NA
Gm10825	0.163933556	-1.12425899	4.274683528	-0.263004029	0.792547474	NA
Slc2a12	30.20874311	0.472383127	0.632611595	0.746719047	0.45523317	0.948918052
Tbpl1	2046.643888	-0.034971751	0.097274958	-0.359514424	0.719210289	0.995014687
Mir7663	0.084173517	0.258696998	4.279576766	0.060449201	0.951797873	NA
Tcf21	0.109971887	0.835737541	4.279576766	0.195285092	0.845169767	NA
Eya4	17.26019445	1.552849741	1.027064269	1.51193045	0.130551557	0.797432562
Rps12	5000.637034	-0.218273851	0.225633723	-0.967381332	0.333353439	0.914976646
Snora33	0.70787698	0.258738301	3.901430986	0.06631882	0.947124	0.995542231
Snord100	1.035837272	-2.448803499	3.599950015	-0.680232639	0.496357169	0.95627856
Slc18b1	446.5758644	0.169017731	0.179739936	0.940346005	0.347040109	0.922042957
Vnn3	1.169854042	-1.971074648	3.480578616	-0.566306602	0.571185373	0.968534762
Vnn1	4.589258444	-3.64847483	1.728512853	-2.110759445	0.034792994	0.589255187
Taar1	0	NA	NA	NA	NA	NA
Taar2	0	NA	NA	NA	NA	NA
Taar3	0	NA	NA	NA	NA	NA
Taar4	0	NA	NA	NA	NA	NA
Taar5	0	NA	NA	NA	NA	NA
Taar6	0	NA	NA	NA	NA	NA
Taar7a	0	NA	NA	NA	NA	NA
Taar7b	0	NA	NA	NA	NA	NA
Taar7d	0	NA	NA	NA	NA	NA
Taar7e	0	NA	NA	NA	NA	NA
Taar7f	0.126260275	0.25870318	4.279576766	0.060450646	0.951796723	NA
Taar8a	0	NA	NA	NA	NA	NA
Taar8b	0	NA	NA	NA	NA	NA
Taar8c	0	NA	NA	NA	NA	NA
Taar9	0	NA	NA	NA	NA	NA
Stx7	7462.167895	0.033914168	0.072859851	0.46547127	0.641594006	0.978231238
Moxd1	1735.071651	-0.209616009	0.156509158	-1.339321046	0.18046618	0.841644769
Ctgf	416.9314089	-0.263477488	0.403859665	-0.652398619	0.514144055	0.960778412
Enpp1	238.6807173	0.215661824	0.289012689	0.74620192	0.455545448	0.949090785
Enpp3	32.94156041	0.058883499	0.600187236	0.09810855	0.921846099	0.995542231
Med23	645.5605904	-0.057945547	0.165551904	-0.350014378	0.726327907	0.995320474
Mir6905	0	NA	NA	NA	NA	NA
Arg1	14.3103518	-2.30594703	1.235244024	-1.866794726	0.061930259	0.681081526
Akap7	516.1096671	0.066437908	0.191724965	0.346527161	0.728946576	0.995320474
Epb4.1l2	2782.732779	0.155804411	0.139474248	1.117083715	0.263958533	0.891492119
Smlr1	0	NA	NA	NA	NA	NA
4930401C15Rik	0.128131655	0.258703737	4.279576766	0.060450776	0.951796619	NA
Mir680-3	0	NA	NA	NA	NA	NA
Tmem200a	1716.543508	-0.181190716	0.137578439	-1.316999363	0.187838838	0.84795953
Gm9767	3.299017104	1.85483793	2.224853354	0.833689972	0.40445571	0.934361215
Samd3	1.048715476	-1.446334875	3.58287313	-0.403680181	0.686447915	0.98878298
L3mbtl3	165.0307428	0.071637125	0.234350511	0.305683673	0.759845506	0.995542231
Gm8709	0	NA	NA	NA	NA	NA
Arhgap18	139.9261407	0.024467137	0.389781149	0.062771474	0.949948482	0.995542231
Lama2	1003.788893	-0.030021033	0.129735742	-0.231401406	0.817002973	0.995542231
Ptprk	588.7919347	-0.393328311	0.143135957	-2.747935039	0.005997189	0.34676343
Themis	5.870921707	-1.311623676	1.710163656	-0.766957987	0.443106495	0.944900041
4930519F09Rik	0	NA	NA	NA	NA	NA
2310057J18Rik	4.877440792	1.8990292	2.317056682	0.819586855	0.41245167	0.936954878
Soga3	7059.547107	-0.271538712	0.135497664	-2.00401028	0.045068959	0.630759398
9330159F19Rik	2642.379652	-0.17306836	0.089988249	-1.923232889	0.054450809	0.659862705
Echdc1	314.272601	0.144626472	0.276031191	0.523949744	0.600313495	0.971193732
Rnf146	1455.949086	0.087712199	0.123473228	0.710374223	0.477472103	0.954143265
Rspo3	46.99765528	-0.603145259	0.632541697	-0.953526481	0.340323386	0.91910591
Cenpw	53.42636456	0.74347252	0.457454842	1.625236967	0.104112077	0.760377166
Trmt11	216.9627535	0.241449746	0.23486269	1.028046413	0.303927996	0.905747709
Gm20300	3576.984188	0.141397644	0.09900084	1.428246909	0.153220803	0.816664859
Hint3	521.1682996	-0.333773832	0.169002956	-1.974958544	0.048272853	0.632118497
Ncoa7	7657.865896	-0.066305115	0.152845461	-0.433804936	0.664430097	0.983956887
Hey2	1357.873906	0.159197885	0.121863674	1.306360465	0.191430004	0.849295942
Hddc2	551.9456847	0.088136289	0.195804531	0.45012385	0.65262114	0.980248913
Tpd52l1	198.0815603	-0.351018804	0.38496777	-0.911813485	0.36186691	0.924101424
Gm3258	8.383594825	1.706874286	0.904564159	1.886957678	0.059166018	0.670669447
Rnf217	414.2478152	-0.16637819	0.213551127	-0.779102374	0.435919412	0.943395987
Nkain2	1132.313242	-0.024362529	0.150047803	-0.162365114	0.871018342	0.995542231
Trdn	16.36791446	-2.894268337	3.021439936	-0.957910267	0.338108009	0.917801363
D830005E20Rik	0	NA	NA	NA	NA	NA
Clvs2	371.9328609	0.12284637	0.240821386	0.510114039	0.60997157	0.973194148
Gm4794	0	NA	NA	NA	NA	NA
Sult3a1	0	NA	NA	NA	NA	NA
Rsph4a	28.09736573	0.548317585	1.048708274	0.522850442	0.601078334	0.971490319
Zufsp	271.3724681	0.325222382	0.193843722	1.677755556	0.093394829	0.744836631
A830082N09Rik	510.148877	-0.028932504	0.19767719	-0.146362381	0.883635323	0.995542231
Rwdd1	1801.236395	0.053597616	0.109859744	0.487873121	0.625639715	0.976361589
Trappc3l	2384.441968	-0.16943543	0.170716096	-0.992498268	0.320954524	0.911940364
Fam26d	181.5067719	0.080940184	0.34425263	0.235118563	0.814116711	0.995542231
Fam26e	279.2578851	0.611402893	0.194754082	3.139358562	0.001693181	0.203277704
Fam26f	8.22856145	-1.175898639	1.492423693	-0.787912068	0.430748141	0.941365519
Dse	575.794417	-0.043890187	0.142943055	-0.307046656	0.75880786	0.995542231
Tspyl1	8170.836405	-0.013493589	0.070235109	-0.192120277	0.847647992	0.995542231
Tspyl4	18324.48787	-0.077891265	0.075298879	-1.03442795	0.300936144	0.905447729
Nt5dc1	124.8598609	-1.004713097	0.285260223	-3.522093216	0.000428154	0.098083009
Col10a1	17.86801027	2.002460031	0.931880858	2.148836962	0.031647326	0.573821577
Frk	10.53736718	-2.296268885	1.323006143	-1.735644915	0.082626639	0.718813548
Hs3st5	910.3537596	-0.124318086	0.106188249	-1.170732989	0.241706121	0.887708818
Hdac2	3877.417451	-0.093721666	0.126273108	-0.742213985	0.457957697	0.949154214
Marcks	3938.542539	0.04091265	0.085725341	0.477252691	0.633182194	0.978231238
Rfpl4b	0.608205454	2.005477155	4.255413048	0.471276732	0.637443129	NA
Lama4	1295.894294	-0.100729406	0.115511949	-0.872025857	0.383194272	0.929819787
Fam229b	239.4234537	0.125883362	0.297796867	0.422715534	0.672502821	0.98686152
Tube1	136.0007155	0.122789614	0.329198905	0.372995208	0.70915201	0.993247454
Wisp3	14.47657889	0.86755404	1.143244969	0.75885227	0.447940934	0.947131661
Fyn	3258.27054	0.006400268	0.073147973	0.087497546	0.930276036	0.995542231
Traf3ip2	423.1105821	0.045389832	0.19552892	0.232138713	0.816430277	0.995542231
E130307A14Rik	264.3308915	0.248847565	0.186306249	1.33569092	0.181650318	0.841664385
Rev3l	825.8082343	-0.266655747	0.145919296	-1.827419357	0.067636741	0.691901931
AA474331	61.65736264	-0.095619369	0.490618547	-0.194895544	0.845474723	0.995542231
2010001E11Rik	2.014043011	-3.439020241	2.724258713	-1.262369181	0.206815973	0.865296456
G630090E17Rik	2.568614019	-4.585457145	2.552149346	-1.796704081	0.072382611	0.700278
BC021785	3.360753852	5.261849193	2.581792603	2.038060372	0.041543896	0.615567697
AI317395	44.59659259	0.257743322	0.472520946	0.545464332	0.585434205	0.970123947
Slc16a10	81.88274234	0.859068363	0.397750787	2.159815621	0.030786946	0.573351481
Rpf2	708.5457681	0.243508576	0.145966597	1.66824863	0.095266381	0.748377533
Gtf3c6	594.8599897	0.175227117	0.117381136	1.492804742	0.135488306	0.803617182
Amd1	0.201841549	-1.704935693	4.255934323	-0.400601975	0.688713192	NA
Amd2	0	NA	NA	NA	NA	NA
Cdk19	1387.551261	-0.220153795	0.122822517	-1.79245468	0.073060163	0.701804483
Slc22a16	0.638160324	0.258741147	4.279576766	0.060459518	0.951789657	NA
Ddo	20.97927645	0.655276547	0.803561563	0.815465269	0.414806037	0.937340722
Mettl24	25.25311003	-2.640772379	0.901226333	-2.930198868	0.003387451	0.277025029
Cdc40	648.6478371	-0.0784705	0.142460934	-0.550821177	0.581756265	0.970123947
Wasf1	2494.706173	-0.034872795	0.118058857	-0.295384827	0.767699923	0.995542231
Gpr6	2.808098443	-4.282899512	2.553955565	-1.676967121	0.093548911	0.745177098
Fig4	2657.249699	-0.035413277	0.17584167	-0.201392973	0.840391309	0.995542231
Zbtb24	415.7740938	0.026083778	0.193082874	0.135091102	0.892539845	0.995542231
Mical1	4063.959545	-0.037669821	0.114134288	-0.330048246	0.741363508	0.995542231
Smpd2	302.6437916	-0.193512631	0.210475732	-0.919405906	0.357883301	0.922792607
Ppil6	24.44868003	-0.630904605	0.598931228	-1.053384053	0.29216501	0.90285418
Cd164	10714.91703	0.176559454	0.105898825	1.667246586	0.095465383	0.748377533
Ccdc162	78.25724647	-0.505076231	0.513977256	-0.982682065	0.32576394	0.913366799
5730435O14Rik	0.598987626	0.258742932	4.279576766	0.060459935	0.951789325	NA
Cep57l1	124.2754338	-0.444399053	0.320311569	-1.387396201	0.165320983	0.826313491
Sesn1	1857.825678	0.047547069	0.108828127	0.436900552	0.662183471	0.98395502
Armc2	115.8703081	0.089817416	0.346043157	0.259555532	0.795206641	0.995542231
Foxo3	1047.897701	-0.147898777	0.243678839	-0.606941404	0.543889799	0.962695684
Lace1	411.8349934	0.030537327	0.193483417	0.157829169	0.874591413	0.995542231
Snx3	5904.073495	0.072321276	0.082949365	0.871872571	0.383277899	0.929819787
Nr2e1	0	NA	NA	NA	NA	NA
Ostm1	2775.319299	-0.060901254	0.088084432	-0.691396346	0.4893165	0.95565466
Sec63	3059.38309	0.078495163	0.079417803	0.98838246	0.322965374	0.913200194
Scml4	303.8558807	0.43487127	0.329403997	1.320176059	0.186776243	0.845921814
Sobp	1421.779209	-0.068272708	0.124942744	-0.546431958	0.584769047	0.970123947
9030612E09Rik	37.92394346	-0.28813139	0.645015187	-0.446704815	0.655088205	0.981554145
Pdss2	403.2653966	0.247809678	0.196921433	1.258419027	0.208240254	0.865349829
Bend3	369.1336527	-0.244338644	0.247605311	-0.986806959	0.323737282	0.913274087
1700021F05Rik	755.8001985	0.190081125	0.159833562	1.189244129	0.234343614	0.880784644
Cd24a	46762.71158	-0.000500151	0.085395982	-0.00585685	0.995326936	0.999152006
F830002L21Rik	4.757339553	-3.307669072	1.754893119	-1.884826509	0.059453265	0.670743417
1700027J07Rik	3.452419255	3.181782335	2.077889687	1.531256618	0.125705983	0.792848502
Qrsl1	805.3615072	0.024430874	0.143236853	0.170562768	0.864567576	0.995542231
Rtn4ip1	1291.147797	-0.121276763	0.118552789	-1.022976884	0.306318776	0.906978809
Aim1	130.7269161	0.065523722	0.478013927	0.137074922	0.890971574	0.995542231
Speer5-ps1	0	NA	NA	NA	NA	NA
Atg5	1921.779849	-0.183727216	0.112333457	-1.635552059	0.101933371	0.756433008
Mir1929	0	NA	NA	NA	NA	NA
Prdm1	12.41808235	0.863557141	1.249483481	0.691131299	0.489483033	0.95565466
Prep	2457.550478	-0.178994408	0.104743643	-1.708880874	0.087473018	0.731433694
Popdc3	1182.955074	0.089850255	0.157668436	0.569868375	0.568766976	0.968366925
Bves	594.8812113	0.16594915	0.135425067	1.225394634	0.220426568	0.872970494
Lin28b	137.4001875	-0.719546343	0.409441782	-1.757383773	0.078852417	0.712503602
Hace1	1349.703103	-0.1773542	0.120417332	-1.472829511	0.140797013	0.808280811
D030045P18Rik	6.699869416	-2.120134806	2.02715275	-1.045868303	0.295621841	0.903982465
Snord14d	0	NA	NA	NA	NA	NA
Snord14c	0	NA	NA	NA	NA	NA
C130030K03Rik	51.63209437	-1.384698122	0.585634449	-2.364441035	0.018057302	0.504764069
Grik2	396.7791826	-0.131678305	0.190973196	-0.689511975	0.49050114	0.95565466
Ascc3	582.7390456	0.124178351	0.191914091	0.647051763	0.517598443	0.960947677
Sim1	0	NA	NA	NA	NA	NA
Gp49a	10.00964418	2.049894053	1.402339033	1.461767807	0.143804849	0.812361647
Lilrb4	21.99306595	-1.07249293	0.878628889	-1.220643827	0.222220905	0.874591874
Fam162b	0.797376194	4.197317731	4.200018441	0.999356977	0.317621794	0.909518872
Gprc6a	0	NA	NA	NA	NA	NA
Rfx6	0	NA	NA	NA	NA	NA
4933411G06Rik	0	NA	NA	NA	NA	NA
Vgll2	20.24107625	-0.793228658	1.06267447	-0.746445577	0.455398296	0.949014414
Ros1	0.126260275	0.25870318	4.279576766	0.060450646	0.951796723	NA
Dcbld1	1143.264582	0.167264069	0.135154693	1.237574995	0.215873691	0.869434911
Gopc	2571.268602	-0.196644679	0.084984307	-2.31389401	0.020673537	0.517019417
Nepn	0	NA	NA	NA	NA	NA
Nus1	3783.733617	-0.007630975	0.073026425	-0.104496077	0.916775681	0.995542231
Zfa-ps	0	NA	NA	NA	NA	NA
Slc35f1	1580.968749	0.055966997	0.109084871	0.513059201	0.60790991	0.97304428
Cep85l	180.2199238	-0.502455591	0.291127059	-1.725897937	0.084365776	0.720780582
Gm19395	0.802543221	-2.729398149	4.226481095	-0.645785013	0.518418595	0.960947677
Pln	147.8710089	-0.162926771	0.350449621	-0.464907826	0.641997466	0.978231238
Gm20597	67.495849	0.0837001	0.411762801	0.203272611	0.838921962	0.995542231
Mcm9	179.2026683	0.077817538	0.271341054	0.286788662	0.774274145	0.995542231
Asf1a	488.4667352	0.179763435	0.212022198	0.847851955	0.396520424	0.932906295
Fam184a	442.7701043	0.0517082	0.185906503	0.27814089	0.780904208	0.995542231
Man1a	149.3105861	-0.360210122	0.452712147	-0.79567143	0.426223037	0.940351146
Gm16998	1.645817932	4.103845986	3.09538697	1.325794166	0.184907886	0.843860754
Tbc1d32	644.3442872	-0.033850991	0.19171403	-0.176570231	0.859845979	0.995542231
Msl3l2	402.1209103	0.399429038	0.163770181	2.438960716	0.014729569	0.45928487
Gja1	967.8550749	0.136584455	0.142591849	0.957870008	0.338128312	0.917801363
4930467K11Rik	5.952166994	1.154390051	3.829864087	0.30141802	0.763095755	0.995542231
Hsf2	980.2148181	-0.000937549	0.136010312	-0.006893223	0.994500047	0.999152006
Serinc1	32594.36531	0.066775834	0.093743839	0.712322376	0.476265171	0.954143265
Pkib	1025.390739	0.33660146	0.174416233	1.929874609	0.053622376	0.657604659
Fabp7	7803.471107	-0.502697793	0.288034751	-1.745267858	0.080938254	0.718069226
Smpdl3a	1264.886051	0.074377478	0.124315958	0.598293888	0.549643854	0.964389693
Dux	0	NA	NA	NA	NA	NA
Gm4981	0.48240095	0.258734252	4.279576766	0.060457906	0.95179094	NA
Gcc2	2147.665889	-0.21772961	0.109960426	-1.980072448	0.047695389	0.631884012
Lims1	3659.103755	0.086333068	0.094717202	0.911482462	0.362041222	0.924101424
Ranbp2	3450.803479	-0.063399705	0.126055691	-0.502949963	0.614999452	0.9740667
Ccdc138	179.688503	-0.671332132	0.291227654	-2.305179896	0.0211565	0.520653594
Edar	6.756021143	-0.495634393	1.980192877	-0.250296018	0.802358435	0.995542231
BB019430	0.23842075	0.258712272	4.279576766	0.06045277	0.951795031	NA
Sh3rf3	96.59665102	-1.602644213	0.440864957	-3.635227045	0.000277736	0.079088058
10-Sep	344.9259893	0.235430474	0.223503858	1.053362014	0.292175107	0.90285418
Sowahc	761.0249124	-0.059711975	0.139281331	-0.428714851	0.668130752	0.985139719
P4ha1	1748.401612	0.148632032	0.092543877	1.606070939	0.108258324	0.768444345
Pla2g12b	10.35723306	3.173056276	1.47695366	2.148379034	0.031683657	0.573821577
Oit3	7.89808595	1.61441285	1.485748363	1.08659911	0.277214018	0.897609869
Mcu	2124.046199	0.026965862	0.075349601	0.357876646	0.720435629	0.995014687
Micu1	5531.823737	-0.037113997	0.075305105	-0.492848354	0.622119742	0.976361589
Dnajb12	1101.295618	-0.013760672	0.129848557	-0.105974778	0.915602364	0.995542231
Ddit4	2715.144644	-0.192734956	0.136487946	-1.412102404	0.157919811	0.818915079
Anapc16	2612.203857	-0.057507474	0.109548091	-0.524951859	0.599616658	0.970953475
Ascc1	1093.039497	0.149955879	0.129875429	1.154613149	0.24824888	0.888754427
Spock2	56302.59348	-0.012705161	0.115886341	-0.109634674	0.91269911	0.995542231
Mir6906	0.08073662	-0.703091689	4.279576766	-0.164290005	0.86950285	NA
Chst3	317.7582486	0.414898686	0.201374851	2.060330196	0.039366985	0.607828799
Psap	68958.41143	0.084609163	0.081539034	1.037652269	0.299431974	0.903982465
Cdh23	22.3801168	-0.490504844	0.81129038	-0.604598374	0.545445887	0.963465689
4632428N05Rik	151.1029087	-0.652962467	0.358998414	-1.818844989	0.068935082	0.691901931
Gm17455	0.156760924	0.25870801	4.279576766	0.060451775	0.951795824	NA
Slc29a3	885.2289016	-0.162848226	0.181753226	-0.89598534	0.370260593	0.926449125
Unc5b	608.1780808	0.276987715	0.195546821	1.416477716	0.156635684	0.818915079
Mir6408	0.510504516	0.258739421	4.279576766	0.060459114	0.951789978	NA
Pldi	0.584582204	1.630341556	4.271549663	0.381674494	0.702702821	NA
Gm20611	1.268670153	-3.452115217	4.215187788	-0.818970682	0.412803141	0.937180547
Pcbd1	1462.4379	0.040123778	0.134624452	0.298042272	0.7656709	0.995542231
Sgpl1	1729.789562	0.170046691	0.104521901	1.626900101	0.103758317	0.759093915
Tbata	4.117153686	-4.766803737	2.119444016	-2.249082165	0.024507269	0.546045006
Adamts14	66.98481536	-1.055359169	0.556940025	-1.894924267	0.058102436	0.666173536
Prf1	1.551285652	2.631250838	2.973022639	0.885042315	0.37613381	0.928845033
Pald1	534.6594088	0.169593535	0.210803249	0.804511009	0.421101914	0.939300924
Nodal	0.265203095	2.63615437	4.235931627	0.622331662	0.533723806	NA
Eif4ebp2	321.2657213	-0.071956574	0.237134793	-0.303441653	0.761553307	0.995542231
Lrrc20	1127.803083	-0.054144689	0.111840077	-0.484126	0.62829645	0.977380195
Npffr1	5.662172147	-0.04823711	1.554643239	-0.031027768	0.975247394	0.996510468
Ppa1	3241.142483	0.195602569	0.104627807	1.869508444	0.06155211	0.679137914
Sar1a	5471.969976	0.026227733	0.080171813	0.327144062	0.743558927	0.995542231
Tysnd1	1103.975461	0.263397739	0.107426051	2.451898186	0.014210486	0.45653006
Aifm2	185.2089859	0.440361552	0.287864424	1.529753299	0.126077805	0.792848502
H2afy2	616.2418223	0.261497507	0.187396771	1.395421628	0.162888733	0.824497938
Mir5108	0	NA	NA	NA	NA	NA
Col13a1	40.68078854	0.483204228	0.65791318	0.734449837	0.462674622	0.950892634
2010107G23Rik	1162.72547	0.193141524	0.125597858	1.537777212	0.124103097	0.792848502
Neurog3	42.93460644	-0.175383444	0.648266061	-0.270542381	0.786743016	0.995542231
Tspan15	2674.960991	0.1522196	0.092730143	1.641533113	0.100686799	0.754232955
Mir7662	3.556322897	6.192577931	2.323078953	2.665676913	0.007683349	0.360885907
Tacr2	12.83455752	0.623379794	0.985948833	0.632263839	0.527214489	0.961223421
Hk1	16056.73678	0.038362519	0.080028996	0.479357751	0.631684144	0.978231238
Hk1os	25.45535782	0.30314697	0.778400718	0.389448472	0.696944421	0.990846594
Hkdc1	21.00679489	0.642704902	0.85894577	0.74824852	0.454310269	0.948507561
Supv3l1	568.3650815	-0.036784432	0.174200236	-0.211161782	0.832761032	0.995542231
4930507D05Rik	17.76971424	-1.721874993	0.962563698	-1.788842646	0.073640161	0.70271131
Vps26a	2349.194011	-0.091979136	0.09249114	-0.994464291	0.319996882	0.911894797
Srgn	380.387696	0.290732942	0.254005538	1.144592928	0.252377823	0.889321501
2510003E04Rik	4120.290476	0.061796822	0.105328704	0.586704472	0.557402204	0.966584906
Ddx21	921.7179062	0.140522794	0.130964129	1.072986893	0.283276997	0.898364474
Ddx50	1941.687335	-0.043003527	0.094164071	-0.456687206	0.647895888	0.980248913
Stox1	18.84971179	-1.861928636	0.836717765	-2.225276807	0.026062661	0.548190634
Mir7215	0	NA	NA	NA	NA	NA
Ccar1	1435.234899	-0.023272809	0.119523122	-0.194713867	0.845616955	0.995542231
Snord98	0.50429437	-1.960458406	4.246559462	-0.461658061	0.644326551	NA
Tet1	207.971649	0.165301175	0.308964979	0.535015895	0.592638866	0.970393991
Slc25a16	1603.62491	-0.056253549	0.114646842	-0.490668107	0.623661207	0.976361589
Dna2	21.52456981	-1.302534545	0.740279702	-1.759516763	0.078489776	0.712024115
Rufy2	2451.030203	0.010377848	0.171477482	0.060520182	0.951741342	0.995542231
Hnrnph3	253.6553855	0.147998264	0.18784441	0.787876858	0.430768739	0.941365519
Pbld2	236.6621456	-0.061995757	0.236602836	-0.262024573	0.793302497	0.995542231
Pbld1	6.669270039	0.71756114	1.704594027	0.420957207	0.673786331	0.986980517
