geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Pbx1	1543.720915	-0.188432679	0.12102097	-1.557025023	0.119464544	0.355057457
Mir6348	0	NA	NA	NA	NA	NA
Nuf2	35.6474715	1.292565805	0.797040573	1.62170641	0.104866226	0.329494449
Rgs5	2040.980397	-0.012234004	0.254759344	-0.048021807	0.961698863	0.98521459
Rgs4	49171.76924	0.299795616	0.091497215	3.27655456	0.00105082	0.015472604
1700084C01Rik	18.18358825	1.278766258	0.823860073	1.552164379	0.120622897	NA
Hsd17b7	2915.5748	-0.08917967	0.088896873	-1.003181174	0.315773455	0.598955273
3110045C21Rik	44.40443794	0.148337661	0.79923576	0.18559938	0.85275894	0.943496472
Ddr2	518.0285898	-0.43387774	0.217715752	-1.992863339	0.046276414	0.201870046
Uap1	2631.733185	-0.099186262	0.101948379	-0.972906714	0.330599668	0.611436186
Uhmk1	2561.013271	-0.161465197	0.364032455	-0.443546157	0.657370741	0.847113969
Sh2d1b2	0	NA	NA	NA	NA	NA
Sh2d1b1	0.782454086	2.692909157	3.711910566	0.72547792	0.468158886	NA
Gm7694	140.8318591	-1.105069384	0.418078784	-2.643208473	0.008212445	0.066443227
1700015E13Rik	3.02510224	-4.973569469	2.336932861	-2.128246622	0.033316641	NA
Nos1ap	176.4192064	-0.63153016	0.36690518	-1.721235333	0.085208129	0.293364047
Olfml2b	792.1148985	0.031425581	0.148799363	0.211194325	0.832735639	0.93453422
Atf6	1752.98289	0.007830588	0.140712598	0.055649519	0.955621015	0.983212162
Dusp12	381.064812	0.207879214	0.161274639	1.288976461	0.19740627	0.466333728
Fcrlb	30.01613641	0.483229794	0.855069093	0.565135376	0.571981688	0.794849761
Fcrla	5.157402341	-1.681170011	1.712809806	-0.981527549	0.326332656	NA
Fcgr2b	102.3902624	-0.88836879	0.354829088	-2.503652662	0.012291864	0.086998747
Fcgr4	9.811384905	-0.100186564	1.280902884	-0.078215582	0.937656568	NA
Fcgr3	89.02812751	0.21934337	0.365259368	0.600514015	0.548163723	0.778397736
Mir6546	0.146515017	1.121374869	4.267671937	0.262760326	0.792735317	NA
1700009P17Rik	54.18222734	0.425443232	0.83077227	0.512105721	0.608577021	0.817346553
Sdhc	3472.235065	0.01820712	0.149973926	0.121401901	0.903372711	0.965252021
Mpz	75504.65391	-1.128195594	0.255322653	-4.418705428	9.93E-06	0.000439144
Pcp4l1	11322.26244	0.121530533	0.089737134	1.354294794	0.175642346	0.439323563
Nr1i3	29.96748508	1.102700467	0.655561623	1.68206989	0.092555288	0.307328571
Tomm40l	2147.530795	0.021045763	0.097333084	0.216224148	0.828813032	0.932761047
Apoa2	34.90890606	-0.059234566	0.812131835	-0.072937131	0.941856147	0.978039427
Fcer1g	112.9981874	-0.709340551	0.45593853	-1.555781108	0.119760152	0.355497683
Ndufs2	8084.971236	0.221318219	0.083905341	2.637713116	0.008346716	0.067265058
Adamts4	19.28593024	0.086463398	1.02442781	0.08440165	0.932737095	NA
B4galt3	1289.557169	-0.076517367	0.13312841	-0.574763621	0.565451173	0.790802337
Ppox	358.4138134	-0.3792916	0.282133006	-1.344371599	0.178828253	0.443060618
Usp21	503.9332768	-0.387973672	0.197205416	-1.967358093	0.049141942	0.209534817
Ufc1	4064.690475	0.0799757	0.109902987	0.727693595	0.466801172	0.720768099
Dedd	1133.850344	-0.141988161	0.093931336	-1.511616533	0.130631443	0.37256345
Nit1	874.2574296	0.089115285	0.132789805	0.67110035	0.502156604	0.749965621
Pfdn2	2091.376803	0.173161922	0.141646154	1.222496465	0.22151994	0.498394158
Klhdc9	818.7849429	-0.031528177	0.183491001	-0.171824105	0.863575814	0.94857867
Pvrl4	1186.185711	0.261730596	0.148683816	1.760316646	0.078354133	0.279332502
Arhgap30	55.08030296	-0.951847569	0.628932131	-1.513434475	0.130169333	0.371532377
Usf1	1841.261785	0.23634414	0.151439396	1.560651626	0.118605971	0.354105367
Tstd1	169.8911167	-0.18056921	0.338145692	-0.533998258	0.59334274	0.807889669
F11r	343.1250089	-0.186671161	0.206918556	-0.902147994	0.366978257	0.644611516
Alyref2	126.6148065	0.338361148	0.489560126	0.691153406	0.489469141	0.739285855
Itln1	0	NA	NA	NA	NA	NA
Cd244	2.456792927	0.503454381	2.85657419	0.176244112	0.860102167	NA
Ly9	35.47491955	-0.272389679	0.726837655	-0.374759999	0.707838966	0.873647241
Slamf7	15.10860708	0.26088563	1.228599515	0.212343914	0.831838738	NA
Cd48	16.97152095	-1.134854804	1.184246311	-0.958292876	0.337915095	NA
Slamf1	3.610286774	-3.736247002	4.15960511	-0.898221563	0.36906744	NA
Cd84	24.62889428	0.295805576	0.840262812	0.352039352	0.72480875	0.883517084
Slamf6	0.437047741	0.942144281	4.273463088	0.220463887	0.825509895	NA
Vangl2	39.50071862	0.237399929	0.609630225	0.389416271	0.696968238	0.868315081
Nhlh1	7.40833014	0.088181365	1.480491157	0.059562237	0.952504295	NA
Ncstn	2864.345301	0.184099223	0.09579467	1.921810706	0.054629581	0.22260939
Copa	8402.034213	0.19933782	0.104323413	1.910767819	0.056034425	0.226611418
Pex19	3998.593053	0.110797885	0.067386438	1.64421638	0.100131515	0.321387786
Dcaf8	5779.24456	0.002693957	0.055000922	0.048980219	0.96093506	0.985096257
Pea15a	20873.1902	-0.158083512	0.084887573	-1.862269192	0.062565156	0.241034886
Casq1	116.5814186	0.394928326	0.716225252	0.551402404	0.581357853	0.800396991
Atp1a4	8.559600919	1.406714871	1.82809484	0.769497752	0.441597878	NA
Atp1a2	13784.41444	-0.364859431	0.124380933	-2.933403221	0.003352682	0.035369325
Igsf8	4557.311442	0.176383571	0.103632424	1.702011441	0.088753224	0.300073384
Kcnj9	82.50251335	-0.057952687	0.437963736	-0.132323027	0.894728795	0.962490121
Kcnj10	2274.180634	-0.511504687	0.103032168	-4.964514469	6.89E-07	5.25E-05
Pigm	1007.552152	-0.086151834	0.133386343	-0.64588197	0.518355797	0.759567966
Slamf9	44.60041559	0.026148741	0.541473859	0.048291788	0.9614837	0.98521459
Igsf9	68.00515742	-1.536016687	0.595267846	-2.580379062	0.009869192	0.075451599
Tagln2	6503.911428	-0.443314651	0.237005287	-1.870484227	0.061416605	0.239027681
Ccdc19	5.620885293	-0.70568886	1.54623688	-0.456391171	0.648108714	NA
4933439K11Rik	1.866356469	3.276309371	2.646451567	1.238000881	0.215715734	NA
Vsig8	5.442106082	-0.776196305	2.142031376	-0.362364583	0.717079603	NA
Slamf8	10.69487019	-1.905980923	1.215633351	-1.567891273	0.116906509	NA
Fcrl6	1.644861405	-0.544859156	4.279576766	-0.127316131	NA	NA
Dusp23	139.0181317	-0.149007708	0.308850593	-0.482458869	0.62948001	0.830611813
Crp	0.260046425	0.741675315	4.277415931	0.173393312	0.862342282	NA
Apcs	0.042086758	-0.06391991	4.279576766	-0.014936035	0.988083211	NA
Olfr16	0.386444146	-0.544838125	4.279576766	-0.127311217	0.898694083	NA
Olfr1408	0	NA	NA	NA	NA	NA
Olfr1406	0	NA	NA	NA	NA	NA
Olfr218	0	NA	NA	NA	NA	NA
Olfr1404	0	NA	NA	NA	NA	NA
Fcer1a	1.304685928	3.007181474	4.02772682	0.746620019	0.455292961	NA
Olfr418-ps1	0	NA	NA	NA	NA	NA
Mptx2	0	NA	NA	NA	NA	NA
Ackr1	5008.746951	-0.090422905	0.106917094	-0.845729167	0.397703848	0.669359944
Cadm3	19652.30855	-0.030993444	0.090129345	-0.343877393	0.730938494	0.886325138
Aim2	21.93477741	-0.511451635	0.88053313	-0.580843148	0.561346172	NA
BC094916	0.042659661	-0.544815214	4.279576766	-0.127305863	0.89869832	NA
Pydc4	2.06482147	4.814621423	2.76959254	1.73838619	0.082142788	NA
Pyhin1	10.4722524	1.620492665	1.393989116	1.162485881	0.245038157	NA
Pydc3	12.03708721	-2.188173287	1.37949821	-1.586209588	0.112691774	NA
AI607873	30.12167156	-1.025977785	0.735030351	-1.395830503	0.162765542	0.421669673
Ifi204	33.31903593	-0.147232738	0.713385113	-0.206386053	0.836489365	0.935575836
Mndal	88.69401242	-0.862733847	0.585828849	-1.472672177	0.140839452	0.389325866
Mnda	12.65525418	-1.946534597	1.219019731	-1.596803191	0.110309584	NA
Ifi203	90.47509055	-0.793323778	0.540426634	-1.467958328	0.142115543	0.391372098
Ifi202b	0.255957966	-0.544837186	4.279576766	-0.127310997	0.898694257	NA
Ifi205	1.00978384	3.407876371	3.478817368	0.979607726	0.32727979	NA
Olfr433	0	NA	NA	NA	NA	NA
Olfr432	0	NA	NA	NA	NA	NA
Olfr430	0	NA	NA	NA	NA	NA
Olfr429	0	NA	NA	NA	NA	NA
Olfr426	0	NA	NA	NA	NA	NA
Olfr427	0	NA	NA	NA	NA	NA
Olfr231	0	NA	NA	NA	NA	NA
Olfr424	3.488356498	3.935223222	2.025222882	1.943106242	0.052003323	NA
Olfr421-ps1	0.0992092	-0.544824422	4.279576766	-0.127308015	0.898696617	NA
Olfr420	0	NA	NA	NA	NA	NA
Spta1	16.0366045	-1.426121582	1.139584056	-1.251440448	0.210773828	NA
Olfr419	0	NA	NA	NA	NA	NA
Mptx1	0	NA	NA	NA	NA	NA
Olfr417	0	NA	NA	NA	NA	NA
Olfr248	0	NA	NA	NA	NA	NA
Olfr414	0	NA	NA	NA	NA	NA
Olfr220	0	NA	NA	NA	NA	NA
Fmn2	1391.130043	-0.114570131	0.115856435	-0.988897431	0.322713327	0.60557429
Grem2	130.3058762	-0.589441571	0.297111812	-1.98390487	0.047266446	0.205137793
Rgs7	2651.983532	0.195921594	0.118220714	1.657252673	0.097468401	0.316242466
Fh1	2645.689364	0.298414244	0.090527436	3.296395614	0.00097934	0.014780728
Kmo	11.4471347	-2.053075311	1.237713612	-1.658764427	0.097163271	NA
Opn3	366.0119173	-0.099645006	0.145748847	-0.683676118	0.494179707	0.743066391
Chml	1235.157939	-0.03165306	0.110931295	-0.285339318	0.775384193	0.909959216
Wdr64	1.573036514	2.567997933	3.217303773	0.798183235	0.424764165	NA
Exo1	14.4837865	-1.298863478	1.025898475	-1.266074089	0.205486558	NA
Becn2	0	NA	NA	NA	NA	NA
Pld5	2234.443963	-0.003983197	0.16652207	-0.023919934	0.980916474	0.99240961
Cep170	3472.353487	0.073237631	0.131190605	0.558253628	0.576671205	0.797825065
Mir350	0.342629014	2.450174966	4.226156639	0.579764352	0.56207354	NA
Sdccag8	915.0422223	0.106817596	0.135843631	0.786327597	0.431675588	0.696164063
Hmga2-ps1	398.8341114	-0.121309979	0.195100302	-0.62178263	0.53408481	0.768882389
Akt3	6661.191757	-0.065608778	0.118132138	-0.555384667	0.578631578	0.798390225
Zbtb18	2453.609784	0.193792011	0.098801057	1.961436631	0.04982811	0.211561182
2310043L19Rik	2.115344728	-5.700258897	3.99327895	-1.427463237	0.153446414	NA
1700016C15Rik	1.365096703	2.239823612	3.192629819	0.7015607	0.482953167	NA
Adss	3314.093807	0.032011826	0.07748301	0.413146393	0.679499361	0.859405918
Gm16432	7.480375579	1.148203061	1.318463607	0.870864433	0.383828179	NA
Desi2	484.1600069	-0.391145736	0.177267468	-2.206528587	0.027347011	0.146225178
Cox20	496.0999276	0.070649936	0.233842304	0.302126411	0.762555699	0.903001575
Hnrnpu	8758.658976	0.058414636	0.076853443	0.760078314	0.447207774	0.707755229
Efcab2	306.1794867	-0.543881103	0.236101069	-2.303594408	0.021245422	0.124295165
Kif26b	876.3811384	-0.13692873	0.213774715	-0.640528183	0.521829273	0.761627376
Smyd3	1061.410494	0.137741676	0.119917972	1.148632465	0.250707564	0.533283056
Tfb2m	634.1418473	-0.066813635	0.152906837	-0.436956491	0.662142902	0.849820239
Cnst	7717.775136	-0.031972578	0.077346405	-0.413368638	0.679336548	0.859405918
Sccpdh	2692.617192	0.088950306	0.100641092	0.883836857	0.376784287	0.652304654
Ahctf1	884.1115405	-0.334852168	0.130638618	-2.563194356	0.010371397	0.077947181
Cdc42bpa	6479.82707	-0.066137207	0.123867497	-0.533935122	0.593386422	0.807889669
Adck3	885.3437757	0.188038009	0.123301922	1.525020904	0.127253884	0.367377119
Psen2	2619.937925	0.261944289	0.108815909	2.4072242	0.016074298	0.103312342
Gm5069	406.4454124	0.062578613	0.226042342	0.276844649	0.781899396	0.913180633
Itpkb	4531.290062	-0.231174266	0.145926598	-1.584181839	0.113152345	0.3439242
6330403A02Rik	124.1671945	-0.045621581	0.402140188	-0.113446959	0.909676212	0.966998641
Parp1	4425.513966	0.31319664	0.121092951	2.586415127	0.009698005	0.074624628
Mir6904	0.146515017	1.121374869	4.267671937	0.262760326	0.792735317	NA
Lin9	83.21196395	0.807482201	0.418419186	1.929840284	0.05362663	0.220785456
Mixl1	2.324236582	2.164341897	3.656327614	0.591944193	NA	NA
Acbd3	2607.856515	0.068660277	0.103769016	0.661664525	0.508186245	0.754021523
H3f3a	2333.836422	-0.243145095	0.148044772	-1.642375428	0.100512224	0.321932713
Sde2	683.5948739	-0.090040228	0.157662013	-0.571096527	0.567934212	0.792513755
Lefty2	1.015943233	-1.889733111	4.175143352	-0.452615145	0.650825892	NA
Pycr2	1231.187591	0.268942408	0.102207159	2.63134608	0.008504738	0.068200107
Lefty1	41.88054647	0.417120542	0.573295538	0.727583794	0.466868404	0.720795017
Tmem63a	1036.833949	0.454729112	0.135051548	3.36707812	0.000759692	0.012449233
Ephx1	3788.280023	0.305690141	0.087841575	3.480016626	0.000501383	0.009283092
9130409I23Rik	1.146418555	-0.544853952	4.279576766	-0.127314915	NA	NA
Nvl	691.6123408	-0.007599343	0.174693269	-0.043501063	0.965302117	0.986063169
Cnih4	1592.947694	-0.079320632	0.125740335	-0.630828858	0.528152433	0.764767742
Wdr26	3453.746202	-0.043174674	0.062656256	-0.68907204	0.490777934	0.740242664
Cnih3	174.1965078	0.196751929	0.29396403	0.669306138	0.503300212	0.75090159
Ccdc121	5.83880172	1.952792365	1.425888215	1.369526969	0.170834611	NA
Lbr	465.1826467	-0.535827298	0.160054757	-3.347774898	0.000814632	0.013085242
Enah	8001.3899	-0.212628633	0.093820741	-2.266328643	0.023431269	0.132323132
Srp9	3497.538407	0.006113926	0.142998686	0.042755117	0.965896742	0.986124444
Vmn1r1	0	NA	NA	NA	NA	NA
Degs1	9481.330895	0.223948005	0.074616072	3.001337378	0.002687966	0.030089417
1700047M11Rik	15.21503031	-0.887888354	1.257644475	-0.705993126	0.480192412	NA
Fbxo28	2504.808461	-0.071725442	0.093974916	-0.763240294	0.445320102	0.706130934
Trp53bp2	617.0176717	-0.115227004	0.154364978	-0.746458201	0.455390672	0.712983569
Capn2	12142.30756	0.151226569	0.091289002	1.656569428	0.097606557	0.316548804
Capn8	5.675856155	-0.080455509	1.862903574	-0.04318823	0.965551487	NA
Ccdc185	1.946314605	3.519923949	3.024979824	1.163618984	0.244578455	NA
Susd4	2438.91796	0.071314791	0.135676321	0.525624443	0.59914917	0.811005807
Tlr5	87.77975356	0.162004137	0.603556544	0.268415841	0.788379248	0.916541016
Disp1	762.4362407	0.138966265	0.183604647	0.75687771	0.44912313	0.709461178
Brox	4175.91636	0.020425516	0.081643416	0.250179584	0.802448473	0.921621942
Aida	2708.020336	-0.075696804	0.093850294	-0.806569712	0.41991443	0.687802987
Mia3	4768.431434	0.203556365	0.119121931	1.70880679	0.087486745	0.297738806
Taf1a	617.5095041	0.211866203	0.15734942	1.346469549	0.178151135	0.442097505
Hhipl2	66.36522737	0.145173927	0.525586094	0.27621341	0.782384158	0.913317873
1700056E22Rik	18.24272095	-0.220335589	1.224373009	-0.179957895	0.857185624	NA
Dusp10	210.5341186	-0.232934321	0.301127807	-0.773539726	0.439203027	0.701880371
1700112H15Rik	1.281790194	1.978343783	3.134772035	0.631096539	0.527977404	NA
4930488B22Rik	0	NA	NA	NA	NA	NA
Hlx	82.06517226	-0.301063877	0.437402662	-0.688299142	0.491264422	0.740777525
1-Mar	3.844516553	-0.590002533	1.929156771	-0.305834415	0.759730723	NA
2-Mar	1746.572112	0.056049761	0.127794691	0.43859225	0.660957014	0.84931568
Mir1981	0	NA	NA	NA	NA	NA
C130074G19Rik	1209.351558	-0.608286009	0.203605151	-2.987576718	0.002811987	0.031069238
Mark1	2618.107474	-0.076191752	0.075639772	-1.00729748	0.31379184	0.596838067
Rab3gap2	4014.986946	0.195403524	0.115938913	1.685400681	0.091911292	0.306105477
Snora36b	0	NA	NA	NA	NA	NA
Mir664	0	NA	NA	NA	NA	NA
Iars2	3431.441169	0.282977591	0.121315476	2.332576194	0.0196704	0.11798979
Mir194-1	0.356079497	2.513181173	4.224947141	0.594843223	0.551948273	NA
Mir215	0	NA	NA	NA	NA	NA
Bpnt1	3051.570734	0.19144799	0.081443504	2.350684605	0.01873891	0.114285789
Eprs	4921.580812	0.311836229	0.116102625	2.685867169	0.007234184	0.061232111
9630028B13Rik	9.653708972	-0.461512567	1.577704123	-0.292521621	0.769887831	NA
Gm2061	1.01124833	-0.073451322	3.779140841	-0.019435984	0.984493305	NA
Slc30a10	15.72642063	-0.95186776	1.018640881	-0.934448811	0.350072429	NA
5033404E19Rik	0	NA	NA	NA	NA	NA
Mir297c	0	NA	NA	NA	NA	NA
Lyplal1	306.2950428	-0.030971852	0.215623851	-0.14363834	0.885786063	0.958426215
Tgfb2	422.2142287	-0.205845938	0.199807218	-1.030222729	0.302905462	0.584892349
Rrp15	169.8076047	-0.100637156	0.31833798	-0.31613305	0.751901522	0.898110927
D1Pas1	4.129153538	3.406596213	2.526051406	1.348585466	0.177470152	NA
Spata17	5.656757074	-1.17778956	1.613107779	-0.730136929	0.46530649	NA
1700007P06Rik	1.607176041	3.672461157	2.737604906	1.341486914	0.179762416	NA
Gpatch2	573.8094115	-0.321092065	0.171771289	-1.869299962	0.061581093	0.239410353
Esrrg	1003.808949	-0.241197816	0.200374473	-1.203735248	0.228691924	0.507045609
9330162B11Rik	0	NA	NA	NA	NA	NA
Ush2a	1.60687359	3.345422598	2.55998758	1.306812043	0.191276554	NA
Kctd3	2011.605264	0.224130439	0.108496629	2.065782506	0.038849021	0.181328837
Kcnk2	776.9337279	-0.226512902	0.176790527	-1.281250219	0.200105792	0.469954768
Cenpf	16.20188428	-0.662931552	1.070824249	-0.6190853	0.535860167	NA
Ptpn14	670.9386791	-0.913387852	0.211205979	-4.324630648	1.53E-05	0.000613033
Smyd2	2953.771399	0.223613126	0.09423586	2.372909072	0.017648608	0.110391509
Prox1	1.275158961	2.888591428	3.413139962	0.846314965	0.397377062	NA
Rps6kc1	2126.947941	0.107491152	0.10086294	1.065715047	0.286552473	0.570033054
Angel2	809.2508707	-0.183468548	0.114164495	-1.60705435	0.108042446	0.33529296
Vash2	173.2338029	-0.650454535	0.27876612	-2.333334248	0.019630609	0.117897692
Mfsd7b	1048.089144	-0.128167246	0.11096428	-1.155031561	0.248077502	0.530328368
A230020J21Rik	2.946780251	-0.798491848	2.287939831	-0.34900037	0.727089032	NA
Spata45	3.222039936	-1.234314733	1.79819896	-0.686417221	0.492450048	NA
Tatdn3	257.8639136	-0.188816458	0.176565357	-1.069385642	0.284895934	0.568540086
Nsl1	104.877801	0.198901501	0.547731796	0.363136671	0.716502792	0.878719909
Batf3	11.07744227	-0.029934931	1.041446132	-0.028743619	0.977069068	NA
Fam71a	0	NA	NA	NA	NA	NA
Atf3	750.7699399	-0.082669283	0.475509226	-0.173854215	0.861980035	0.947975004
Nenf	1801.68876	-0.028505098	0.182136284	-0.156504226	0.875635588	0.953154107
Tmem206	780.4239329	0.425312294	0.123931897	3.43182267	0.000599539	0.010549988
Ppp2r5a	334.0746762	-0.439329368	0.173248977	-2.535826614	0.011218226	0.081799802
Dtl	3.748524653	-0.120019905	1.978105492	-0.060674168	0.951618705	NA
Ints7	515.6879604	-0.195822241	0.184565439	-1.060990844	0.288694062	0.57185683
Lpgat1	3945.293768	0.168573484	0.13841877	1.217851332	0.223280474	0.50081199
Nek2	20.96906476	-0.01130513	0.696643581	-0.016227997	0.9870525	NA
1700034H15Rik	18.83063212	-1.859162995	0.959483998	-1.937669622	0.052663542	NA
Slc30a1	703.4882999	-0.593843777	0.153924478	-3.858020395	0.000114309	0.003041379
Rd3	2.244281645	-0.318667404	2.518754337	-0.126517858	0.899322014	NA
Traf5	44.77830783	-0.305318262	0.470652517	-0.648712693	0.516524098	0.758309139
Mir3473c	0	NA	NA	NA	NA	NA
Rcor3	1025.640574	-0.350121872	0.165388077	-2.116971659	0.034262253	0.168219179
Gm10516	358.8525718	-0.318263679	0.166817982	-1.907849951	0.056410613	0.227603604
Kcnh1	2050.484414	-0.012483709	0.134761149	-0.092635814	0.926192891	0.972234812
Hhat	150.776422	0.150161877	0.409763089	0.366460233	0.714021681	0.877238759
1700065J18Rik	23.90375256	0.691758627	1.035661001	0.667939244	0.504172375	0.751301448
Sertad4	1328.010934	0.02475747	0.112874645	0.219335972	0.826388342	0.931744869
Syt14	88.01133615	-0.21848708	0.479081551	-0.456054046	0.648351115	0.84193738
Diexf	424.3942623	0.142866483	0.183466475	0.778706207	0.436152799	0.699619958
Irf6	358.1831989	-0.253907388	0.21951062	-1.156697511	0.247395967	0.529470535
A130010J15Rik	257.0517716	0.17659522	0.258639842	0.682784284	0.494743162	0.743604624
Traf3ip3	34.66220454	-0.113324738	0.635023824	-0.178457459	0.858363728	0.945954624
Hsd11b1	34.04465918	-0.609440063	0.671953902	-0.906967073	0.36442421	0.641922358
G0s2	362.2306051	-0.454122	0.236826902	-1.917527083	0.055171004	0.224079248
Lamb3	8.212544803	3.70780436	1.496370316	2.477865486	0.013217096	NA
Camk1g	1050.897149	0.193220137	0.167533046	1.153325512	0.248776802	0.531215972
Mir205	0	NA	NA	NA	NA	NA
4930503O07Rik	1.204236091	-0.544854666	4.279576766	-0.127315082	NA	NA
Plxna2	4484.002264	0.025558531	0.101934079	0.250735879	0.802018319	0.921621942
Cd34	2045.411609	-0.059951136	0.119945773	-0.499818665	0.617202767	0.822293156
Gm16897	29.55163506	0.802897649	0.646350623	1.242201401	0.214162263	0.488900531
A330023F24Rik	207.8874809	-0.82234583	0.34642511	-2.373805495	0.017605822	0.110243546
Mir29b-2	0	NA	NA	NA	NA	NA
Mir29c	0	NA	NA	NA	NA	NA
Cd46	15.01627619	0.195230071	0.945192042	0.206550693	0.836360771	NA
Cr1l	730.0918156	-0.100798749	0.133034538	-0.757688566	0.448637445	0.708983337
Cr2	31.22706482	-0.180070192	0.569796195	-0.316025613	0.751983067	0.898110927
B020014A21Rik	0.769803207	-4.408860064	4.201011823	-1.049475757	0.293959207	NA
H60c	0	NA	NA	NA	NA	NA
Ppp1r14c	596.4697013	-0.630070721	0.213682296	-2.948633235	0.003191825	0.034297311
Iyd	25.67591047	-0.015690876	0.947139635	-0.016566592	0.986782377	0.995076712
Plekhg1	952.2773906	-0.506630102	0.158149029	-3.203498021	0.00135769	0.018786999
Mthfd1l	1176.34964	0.271106348	0.129114789	2.099731178	0.035752495	0.172467041
Akap12	46073.23998	-0.333585637	0.052642497	-6.336812514	2.35E-10	7.53E-08
Zbtb2	214.1600013	-0.750333539	0.235288175	-3.188998078	0.001427668	0.019512814
Rmnd1	2.757000901	-1.694707071	2.293870922	-0.738797922	0.460029714	NA
Gm5512	2.656125059	-0.328114667	1.298688645	-0.252650756	0.800538105	NA
1700052N19Rik	567.2217281	0.208851725	0.166035923	1.257870717	0.208438515	0.481249913
Ccdc170	10.26069922	-0.326075135	1.139934605	-0.286047229	0.774841948	NA
Esr1	291.7257639	-0.309938387	0.333368688	-0.929716553	0.352517862	0.632104006
Syne1	5988.146535	-0.145017465	0.093494106	-1.55108671	0.120880906	0.357505155
Myct1	59.58649868	-0.346791402	0.463944551	-0.747484588	0.454771103	0.712839175
Vip	1.893547227	0.064540738	2.574316459	0.025071019	0.979998316	NA
Fbxo5	53.60383642	-0.90679257	0.524346924	-1.729375206	0.083741965	0.290388403
Mtrf1l	215.3395063	0.23714248	0.219490835	1.080420875	0.279954804	0.563584485
Rgs17	2267.324338	0.169752895	0.151339603	1.121668696	0.262003331	0.545881131
Oprm1	211.2958201	-0.22897408	0.362924978	-0.630912982	0.528097423	0.764767742
Ipcef1	43.45953487	-0.257753596	0.450210842	-0.572517521	0.566971419	0.791659687
Cnksr3	117.2678631	-0.319295694	0.323287611	-0.987652119	0.323323052	0.606167352
Ulbp1	4.982384971	-0.220112511	1.838018577	-0.119755324	0.904676973	NA
Lrp11	11907.03527	0.132161325	0.067068635	1.970538455	0.048776692	0.20877683
Pcmt1	8856.973357	0.203336247	0.077835189	2.61239486	0.008991034	0.0708803
A630066F11Rik	46.18401359	-0.00218507	0.659683028	-0.003312303	0.997357169	0.998806315
Nup43	135.4768916	0.557108279	0.385786837	1.444083169	0.148715582	0.400541372
BC020402	106.3166899	-0.095413525	0.392178985	-0.243290764	0.807780159	0.922842097
Lats1	1256.686134	-0.261171812	0.111492559	-2.342504409	0.019154808	0.116002797
Katna1	336.865114	0.158001025	0.190425561	0.829725931	0.406693757	0.676267407
Ginm1	584.4220419	-0.237467411	0.17947985	-1.323086742	0.185806533	0.450788395
Ppil4	619.829393	-0.100002321	0.163773162	-0.610614827	0.541454604	0.773266045
Zc3h12d	53.30436609	-0.431945475	0.59253038	-0.72898452	0.466011132	0.720425466
Mir5104	0	NA	NA	NA	NA	NA
Tab2	2503.391614	-0.338367867	0.108289111	-3.124671204	0.001780039	0.022625884
Ust	2950.971252	-0.216724686	0.105553212	-2.053226813	0.040050585	0.184497826
Sash1	1690.663813	-0.663016681	0.101377257	-6.540092945	6.15E-11	2.48E-08
Samd5	86.09605968	-0.172839724	0.500743222	-0.345166379	0.729969293	0.885779305
Gm6150	0.165348667	-0.544831056	4.279576766	-0.127309565	0.89869539	NA
Stxbp5	2456.828575	0.044711271	0.117092379	0.381846126	0.702575503	0.871056266
Adgb	121.1203711	-0.984924952	0.294885544	-3.340024534	0.00083771	0.01329497
Rab32	86.34700814	-0.164286584	0.479183705	-0.342846767	0.731713741	0.886780933
Gm5177	0.329823954	0.416941968	4.279576766	0.097425982	0.922388112	NA
Grm1	6.786256225	-1.073193778	1.673203661	-0.641400568	0.521262464	NA
4930567K20Rik	0	NA	NA	NA	NA	NA
Shprh	628.247669	-0.321531668	0.175068051	-1.83660963	0.066267545	0.250301785
Fbxo30	870.9435203	-0.167802372	0.102832166	-1.631808197	0.102719898	0.326260216
Epm2a	367.8123062	0.096397465	0.260522795	0.370015473	0.711370962	0.875393921
Utrn	12286.63313	-0.370130457	0.072916798	-5.076065725	3.85E-07	3.19E-05
B230208H11Rik	15.15614532	1.082609984	1.18175655	0.916102377	0.359613201	NA
Stx11	187.2158224	0.382809756	0.232895884	1.64369481	0.100239259	0.321412805
Sf3b5	1573.428806	0.209438812	0.146311279	1.431460467	0.152298289	0.406740863
Plagl1	2305.873179	0.112189539	0.103635584	1.082538783	0.279013192	0.562613115
Zc2hc1b	0.258206813	0.416946854	4.279576766	0.097427123	0.922387206	NA
Ltv1	725.0620925	0.269514764	0.141754567	1.901277468	0.057265679	0.229729333
Phactr2	4103.940979	-0.191887206	0.096419327	-1.990132196	0.046576375	0.202995017
Fuca2	2705.49514	0.113750233	0.09850599	1.154754474	0.248190985	0.530396164
Pex3	704.4450968	0.148531297	0.128963073	1.151735102	0.249429943	0.531876714
Adat2	145.4374752	-0.25850068	0.37424627	-0.690723464	0.489739341	0.739462468
Aig1	1267.755951	0.053513763	0.114611553	0.466914208	0.64056126	0.836776505
Hivep2	2361.773122	-0.115160147	0.105077696	-1.095952347	0.273099629	0.556541303
Gpr126	988.9570422	-0.586553513	0.12118503	-4.840148272	1.30E-06	8.65E-05
Vta1	1475.297815	0.291107594	0.111505026	2.61071276	0.009035375	0.071036402
